timestamp,checkpoint,device,threshold,num_samples,accuracy,precision,recall,f1,roc_auc
2026-08-22T23:35:20,models/checkpoint/resnet_18_ai_detector_best.pth,cuda,0.5,7000,0.8592857142857143,0.8472797569732118,0.8765714285714286,0.8616767307962365,0.9366379591836737
2026-08-22T23:37:50,models/checkpoint/resnet_best_validation.pth,cuda,0.5,7000,0.8598571428571429,0.8679520888109845,0.8488571428571429,0.8582984255380616,0.9375500408163265
2026-08-22T23:39:34,models/checkpoint/last_checkpoint.pth,cuda,0.5,7000,0.8615714285714285,0.8529986052998605,0.8737142857142857,0.8632321806633734,0.9393759591836734
