timestamp,checkpoint,device,threshold,num_samples,accuracy,precision,recall,f1,roc_auc
2026-09-09T01:06:40,models/checkpoint/bin_task_defactify_best_validation.pth,cuda,0.5,9000,0.9623333333333334,0.9828725556304787,0.9717333333333333,0.977271203486423,0.9892657777777778
2026-09-09T12:33:16,models/checkpoint/bin_task_defactify_best_validation.pth,cuda,0.5,45000,0.9115777777777778,0.9870397814779298,0.9057866666666666,0.9446692531253041,0.9769078684444445
